sample_index,image_path,source_group,part,part_index,valid,method,candidate_index,score,area,mask_sha256
1831,hyena/cropped_images/head/f5536888-9190-4314-a13f-7ca19b1f07a9/train2022_000000002005_head.jpg,train2022_000000002005,head,0,True,box_center,0,0.9140625,0.626346065347446,7454561b16218115eb222db450712cd2f71eacf21f8f1954bda791dba361453c
1832,hyena/cropped_images/head/f83057a7-a975-4900-a056-99f453bdf15f/train2022_000000000351_head.jpg,train2022_000000000351,head,0,True,box_center,0,0.94140625,0.7430950330175137,820a827f98bfe92e83330447ee6c26cf675affb72df31d6ed09dd49896c7df8f
1833,hyena/cropped_images/head/f83057a7-a975-4900-a056-99f453bdf15f/train2022_000000001260_head.jpg,train2022_000000001260,head,0,True,center,0,0.94140625,0.6448052015210174,4e57a6025c1df587f30ed0da44550e7913f8cafd828e025abbae51562cf1ca6e
1834,hyena/cropped_images/head/f83057a7-a975-4900-a056-99f453bdf15f/train2022_000000001469_head.jpg,train2022_000000001469,head,0,False,box_center,2,0.71875,0.6024531024531025,
1835,hyena/cropped_images/head/fa2abd16-8947-4685-9d94-a389233cba74/train2022_000000000043_head.jpg,train2022_000000000043,head,0,True,center,0,0.984375,0.6511625866456084,68f0644d288cefd9a4c9087a0d87e5d0c508782fcfbf2559af1ae1f32c501b8d
1836,hyena/cropped_images/head/fa2abd16-8947-4685-9d94-a389233cba74/train2022_000000000120_head.jpg,train2022_000000000120,head,0,True,center,0,0.890625,0.8011869436201781,a593c9d67870d418de3ecb7be70ca28f614bb88c660eac8a8321b0a16e0beaec
1837,hyena/cropped_images/head/fa2abd16-8947-4685-9d94-a389233cba74/train2022_000000000384_head.jpg,train2022_000000000384,head,0,True,box_center,2,0.91015625,0.7627604627712392,21cb5a76258df4cddac7003cb5670a4c036cea5cec23f7e596ebe80c2ec7a757
1838,hyena/cropped_images/head/fa2abd16-8947-4685-9d94-a389233cba74/train2022_000000000437_head.jpg,train2022_000000000437,head,0,True,center,0,0.98046875,0.6229089151261242,9a24dd3b0c60f5e2b0da832a14b5c97e43e8d4593ac2f4709765d678070e0baa
1839,hyena/cropped_images/head/fa2abd16-8947-4685-9d94-a389233cba74/train2022_000000000648_head.jpg,train2022_000000000648,head,0,True,box_center,2,0.95703125,0.5679473829421764,cbdc997614cb1c24d72adf22728768c1a3e32573776135ee99dc96115af2f9d9
1840,hyena/cropped_images/head/fa2abd16-8947-4685-9d94-a389233cba74/train2022_000000000712_head.jpg,train2022_000000000712,head,0,True,center,0,0.98828125,0.7671552768237851,a6d03f534f25dcb4c9f45fdf051cc2e6bd04353c7da114bb6f78f486b3000780
1841,hyena/cropped_images/head/fa2abd16-8947-4685-9d94-a389233cba74/train2022_000000001097_head.jpg,train2022_000000001097,head,0,True,center,0,0.98046875,0.8053135017309911,e909e6c9879bac276caaeff60baaee76d2ebda8ee50c4f42654a86b8c8e6c6b6
1842,hyena/cropped_images/head/fa2abd16-8947-4685-9d94-a389233cba74/train2022_000000001636_head.jpg,train2022_000000001636,head,0,False,center,2,0.7734375,0.4638891765328547,
1843,hyena/cropped_images/head/fa2abd16-8947-4685-9d94-a389233cba74/train2022_000000001916_head.jpg,train2022_000000001916,head,0,True,box_center,0,0.95703125,0.7471823832442499,40df11bf6eb0f89622730f82280e26d7ee289cdd0da6c463282b537e93e7fcda
1844,hyena/cropped_images/head/fa2abd16-8947-4685-9d94-a389233cba74/train2022_000000002413_head.jpg,train2022_000000002413,head,0,True,center,0,0.9765625,0.6644444444444444,e6f562f74de5f39448f8aa72da1bdc7ea57e569cc1a65ae53d637808b091f5b9
1845,hyena/cropped_images/head/fa2abd16-8947-4685-9d94-a389233cba74/train2022_000000002557_head.jpg,train2022_000000002557,head,0,True,center,0,0.95703125,0.6711839152002113,0796cd1e35e6dc55cc01ed6f1902a9be501dad47e7fdfcffc9b9a5d29ffd91df
1846,hyena/cropped_images/head/fa2abd16-8947-4685-9d94-a389233cba74/train2022_000000002882_head.jpg,train2022_000000002882,head,0,True,center,0,0.9765625,0.7370427328054446,2e10c36174d056510ba615555b57c11c68a97210724877aca5c98cb309bf89db
1847,hyena/cropped_images/head/fac82e27-beb0-4e8e-bf1f-13a381f0d459/train2022_000000000887_head.jpg,train2022_000000000887,head,0,True,box_center,0,0.96875,0.6952092511013216,a4c7d8351e5e89ca99a131b06f56561906cf1fd7fd4c23a15c32877ecb9149f2
1848,hyena/cropped_images/head/fac82e27-beb0-4e8e-bf1f-13a381f0d459/train2022_000000001397_head.jpg,train2022_000000001397,head,0,True,center,2,0.94140625,0.6322498826832759,1045fe2517191182bb29050db27b74f9afea4bdc204e4330320381cb32da2d79
1849,hyena/cropped_images/head/fac82e27-beb0-4e8e-bf1f-13a381f0d459/train2022_000000001773_head.jpg,train2022_000000001773,head,0,True,center,2,0.91796875,0.6466550292508021,a4405a9ab31ee4ed96be22b9fee443467260cac246ab5cf34cdb1e00d7b10ce7
1850,hyena/cropped_images/head/fac82e27-beb0-4e8e-bf1f-13a381f0d459/train2022_000000002494_head.jpg,train2022_000000002494,head,0,True,box_center,0,0.8828125,0.8666221489149567,87016ad8903c0553801af22dc8d8f43e9c34fb98a96c15fe3b2e0581a31c1ec2
1851,hyena/cropped_images/head/fac82e27-beb0-4e8e-bf1f-13a381f0d459/train2022_000000002987_head.jpg,train2022_000000002987,head,0,True,center,0,0.98828125,0.6720999195818255,5acff6032e44da43331f23c36ef714221e858c161babb2306f5a4afed2fb3b18
1852,hyena/cropped_images/head/faf75b6e-88a9-4213-ad92-b3c8d1accdfc/train2022_000000000828_head.jpg,train2022_000000000828,head,0,True,box_center,0,0.9296875,0.8461568474444011,c846fc84f9415658dd73f7991245014eb2aae73eeb2ff3e4dfd1523d2f6d2952
1853,hyena/cropped_images/head/faf75b6e-88a9-4213-ad92-b3c8d1accdfc/train2022_000000001428_head.jpg,train2022_000000001428,head,0,True,box_center,2,0.97265625,0.6959909539473684,7090f5950eb86daabac40cd7ac7853cc16f8aafcaf45ddb320cb566876fbbcdd
1854,hyena/cropped_images/head/faf75b6e-88a9-4213-ad92-b3c8d1accdfc/train2022_000000001632_head.jpg,train2022_000000001632,head,0,True,box_center,2,0.9453125,0.5581616944910929,6a664c99ef146eb203f0027d5f7bd5b2fa12764cebb11da68efe126cba087dc4
1855,hyena/cropped_images/head/faf75b6e-88a9-4213-ad92-b3c8d1accdfc/train2022_000000001884_head.jpg,train2022_000000001884,head,0,True,box_center,2,0.93359375,0.629770298521029,88e6b50dca17c95567dd0bc5fa0eaeb54006dd7aad9aa8692079527c3a14d9f8
1856,hyena/cropped_images/head/faf75b6e-88a9-4213-ad92-b3c8d1accdfc/train2022_000000001957_head.jpg,train2022_000000001957,head,0,True,box_center,2,0.91796875,0.5676331652466238,25a3a67a0727adf6d197a44a758249004636e2e80b56a1c781a4988c226caaf6
1857,hyena/cropped_images/head/faf75b6e-88a9-4213-ad92-b3c8d1accdfc/train2022_000000003060_head.jpg,train2022_000000003060,head,0,True,center,0,0.96875,0.7248350704293842,ff7e6e5dd7f661b4d3b4f0fd6efd0d46117e827e42351e381b77821db7b15fd5
1858,hyena/cropped_images/head/fb14f620-2472-467f-a38d-b2d0a2b8081c/train2022_000000000030_head.jpg,train2022_000000000030,head,0,True,center,0,0.95703125,0.5734973213788821,ac114365da2ad7543644976dc0adb2721f0c50630d0cd4c1b3b3e7039d33af6f
1859,hyena/cropped_images/head/fb14f620-2472-467f-a38d-b2d0a2b8081c/train2022_000000000238_head.jpg,train2022_000000000238,head,0,True,center,0,0.96484375,0.6327628361858191,cc3fea4aacc818ffec659b714b96574b7ee17d9f071afd8a98bd4e73cdb74e38
1860,hyena/cropped_images/head/fb14f620-2472-467f-a38d-b2d0a2b8081c/train2022_000000000440_head.jpg,train2022_000000000440,head,0,True,box_center,0,0.87890625,0.8263447555537702,0b3a29fbba2086636ab38b41d16687809f8a5de3c60e9805f5412965e37912e5
1861,hyena/cropped_images/head/fb14f620-2472-467f-a38d-b2d0a2b8081c/train2022_000000000625_head.jpg,train2022_000000000625,head,0,True,box_center,0,0.94140625,0.7269254548666313,cb11aa1750b1192f3424295e34dcadac65dcfdef4b388157010a5115624b49b9
1862,hyena/cropped_images/head/fb14f620-2472-467f-a38d-b2d0a2b8081c/train2022_000000001537_head.jpg,train2022_000000001537,head,0,True,center,2,0.9375,0.6033928449278336,c0faacd3acf07107e134fb3156b26cf80985af4cdadbeb9376c1bf4c25e5e51d
1863,hyena/cropped_images/head/fb14f620-2472-467f-a38d-b2d0a2b8081c/train2022_000000001674_head.jpg,train2022_000000001674,head,0,True,box_center,2,0.90234375,0.6170693677928838,5b0b02fb637cacca0d8345d022791476c40c68c1b990e59b13f8963afb56ab04
1864,hyena/cropped_images/head/fb14f620-2472-467f-a38d-b2d0a2b8081c/train2022_000000001697_head.jpg,train2022_000000001697,head,0,True,center,0,0.92578125,0.7121551081282624,ca38805e768ac7c1b3e25e50aca39a38e2c6ec2d24abce3664099183745fb417
1865,hyena/cropped_images/head/fb14f620-2472-467f-a38d-b2d0a2b8081c/train2022_000000001859_head.jpg,train2022_000000001859,head,0,True,center,2,0.9609375,0.6158157090992912,4e30cf327682aa2dea0110cdb292bace75bf55c75823f7f99617ae1507660ee8
1866,hyena/cropped_images/head/fb14f620-2472-467f-a38d-b2d0a2b8081c/train2022_000000002129_head.jpg,train2022_000000002129,head,0,False,box_center,2,0.75,0.606105610561056,
1867,hyena/cropped_images/head/fb14f620-2472-467f-a38d-b2d0a2b8081c/train2022_000000002382_head.jpg,train2022_000000002382,head,0,True,box_center,2,0.96484375,0.6217287488061127,b22240de57cccfdd578441a4348b237727101802286e40b3b250e065d38e3f4e
1868,hyena/cropped_images/head/fb14f620-2472-467f-a38d-b2d0a2b8081c/train2022_000000002705_head.jpg,train2022_000000002705,head,0,True,center,0,0.9765625,0.8044788975021533,33b2993e918b9c9661d5eb514ac07ecad872e0af83cd2de1134e51262d97afb8
1869,hyena/cropped_images/head/fb14f620-2472-467f-a38d-b2d0a2b8081c/train2022_000000002803_head.jpg,train2022_000000002803,head,0,False,box_center,2,0.76953125,0.5091217716860207,
1870,hyena/cropped_images/head/fb14f620-2472-467f-a38d-b2d0a2b8081c/train2022_000000002901_head.jpg,train2022_000000002901,head,0,False,box_center,2,0.8359375,0.7670335907883801,
1871,hyena/cropped_images/head/fd17ea5e-9fc6-4027-9f2f-5d5a5e67d653/train2022_000000000424_head.jpg,train2022_000000000424,head,0,True,box_center,2,0.890625,0.6069111564394584,eef67b93baf44b891245fda2102cd9dd666c9e5958f65f54a3f1d7415909d96a
1872,hyena/cropped_images/head/fd17ea5e-9fc6-4027-9f2f-5d5a5e67d653/train2022_000000000774_head.jpg,train2022_000000000774,head,0,True,center,2,0.984375,0.7320919820919821,be5b5fc92cc70451d12c906417c100d728e193719b84e32723a96193754b9f53
1873,hyena/cropped_images/head/fd17ea5e-9fc6-4027-9f2f-5d5a5e67d653/train2022_000000002014_head.jpg,train2022_000000002014,head,0,True,center,2,0.953125,0.599025974025974,f28ff0675e627b9feecf7a9714a42f0b40fafdaa2f00d27bbfca4972a2f64904
1874,hyena/cropped_images/head/fd17ea5e-9fc6-4027-9f2f-5d5a5e67d653/train2022_000000002908_head.jpg,train2022_000000002908,head,0,True,box_center,0,0.90625,0.711304801196899,cc9d2e80e1e52e6d8f78ce6754e1488f2bf5022f21676091a29565443e251e7e
1875,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000000594_head.jpg,train2022_000000000594,head,0,False,box_center,2,0.73828125,0.512179543523483,
1876,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000000642_head.jpg,train2022_000000000642,head,0,True,center,0,0.91796875,0.6540139326911457,b2875d9f14574edd343267d56f8c459495d64b476e4e1f830b9d346870cfc637
1877,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000000659_head.jpg,train2022_000000000659,head,0,False,box_center,0,0.8203125,0.8780141087833395,
1878,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000001084_head.jpg,train2022_000000001084,head,0,False,center,2,0.84765625,0.3184127551476314,
1879,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000001297_head.jpg,train2022_000000001297,head,0,True,center,2,0.85546875,0.2946377396140701,721d0a85bfc3d20e939f9e5dd16ae917b40378d1c10bfe264f3ecc7acc0084d2
1880,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000001395_head.jpg,train2022_000000001395,head,0,True,center,2,0.85546875,0.382892412310054,622909c322a4d2c7a9f6ef21f10e0226193c3bb60ad94957e75a8f48b04d47b4
1881,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000001518_head.jpg,train2022_000000001518,head,0,False,box_center,2,0.828125,0.8114462400093343,
1882,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000001586_head.jpg,train2022_000000001586,head,0,True,box_center,2,0.8671875,0.6279833333333333,6c6a232e658995ad6a06c4eb40af8803f646ac7af4388ebed3993e1a2138140b
1883,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000001589_head.jpg,train2022_000000001589,head,0,True,center,2,0.9453125,0.5129684269390098,b3c74be41ea4ef009bc421bf491159c8b4afda21372c31bd1764c55a89c78244
1884,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000001645_head.jpg,train2022_000000001645,head,0,True,center,2,0.9765625,0.628765368852459,31d986a24b61cb98615ff059fff4deed12c9c9a81dc94520fdf8444a5ed3b7ea
1885,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000001677_head.jpg,train2022_000000001677,head,0,False,box_center,0,0.83984375,0.6921896792189679,
1886,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000001691_head.jpg,train2022_000000001691,head,0,False,box_center,2,0.80859375,0.8467687074829932,
1887,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000001750_head.jpg,train2022_000000001750,head,0,True,box_center,2,0.953125,0.6021863347187472,9cdbd515e0b8aedfa1072a59b7fecbfc5a06672c66b2aec1676a40477c87dcfe
1888,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000001770_head.jpg,train2022_000000001770,head,0,True,center,2,0.88671875,0.5117962811869283,72c0343be3202b1b618696473c74ae25b5375881843da79c5154d0740f9743e8
1889,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000001860_head.jpg,train2022_000000001860,head,0,True,center,2,0.9140625,0.4098812685517888,a95a3411fbcb361f48681ac6fcd7e323d2c95722c729ede1ddec9592835632d6
1890,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000002194_head.jpg,train2022_000000002194,head,0,True,center,0,0.953125,0.6165978773584906,5f53c4b55f92d642b5fa2b3bd8cd4839bc27d7cbdc6468932ea98812a5398fc9
1891,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000002647_head.jpg,train2022_000000002647,head,0,True,center,2,0.91015625,0.4613701321900679,4a9d8b66a8722d91ba213adf922dd9264cab2b122912ea889bbaf9919e45a7cb
1892,hyena/cropped_images/head/fd56348b-a8c7-4635-800f-bf5f8c3dd4a0/train2022_000000003008_head.jpg,train2022_000000003008,head,0,True,center,0,0.89453125,0.5414133833646029,3f832f5d69e935398e0b8717eeda69f79cf5403156cd86b9901d88ce60c211d4
1893,hyena/cropped_images/head/fdcab2e1-312d-4116-bdef-7bfdfcefe705/train2022_000000000009_head.jpg,train2022_000000000009,head,0,True,box_center,0,0.91015625,0.7641176595986584,ac803af7e027b62dea57c50a21b037c4c1be2800f1c9353cd47015951909711b
1894,hyena/cropped_images/head/fdcab2e1-312d-4116-bdef-7bfdfcefe705/train2022_000000000122_head.jpg,train2022_000000000122,head,0,True,box_center,2,0.87890625,0.6620796800671579,6a09cd8ceefa72872293fc8bc6f9139f31a496f7730b9910555c2965ffba70ba
1895,hyena/cropped_images/head/fdcab2e1-312d-4116-bdef-7bfdfcefe705/train2022_000000001832_head.jpg,train2022_000000001832,head,0,True,box_center,2,0.8984375,0.5246795669237622,448cf68bc7acd5bc1b33c002381da31010ac7eb40e73035bb8b68d15a9aeed82
1896,hyena/cropped_images/head/fdcab2e1-312d-4116-bdef-7bfdfcefe705/train2022_000000002304_head.jpg,train2022_000000002304,head,0,False,box_center,0,0.83984375,0.828999049730757,
1897,hyena/cropped_images/head/fdcab2e1-312d-4116-bdef-7bfdfcefe705/train2022_000000002857_head.jpg,train2022_000000002857,head,0,True,center,2,0.91796875,0.6537632421778763,21858712b2f8bec90cfbf53c7e54e39f66594c01e6eede191416cda27b275e74
1898,hyena/cropped_images/head/fe44d727-75e4-4452-9428-95a5f3c7ea73/train2022_000000000186_head.jpg,train2022_000000000186,head,0,False,box_center,2,0.72265625,0.5446969696969697,
1899,hyena/cropped_images/head/fe44d727-75e4-4452-9428-95a5f3c7ea73/train2022_000000000362_head.jpg,train2022_000000000362,head,0,True,center,2,0.9296875,0.584785639595678,f0e5983d9b4be303c308581ffe0ca1a71f865d811ecaf31d8a2e61a4c1160604
1900,hyena/cropped_images/head/fe44d727-75e4-4452-9428-95a5f3c7ea73/train2022_000000000629_head.jpg,train2022_000000000629,head,0,True,center,2,0.89453125,0.5376340060154505,8bcd1d4082125f05582d334b173a5542a90fc0e1962a82e2a3e95f6950e65913
1901,hyena/cropped_images/head/fe44d727-75e4-4452-9428-95a5f3c7ea73/train2022_000000001166_head.jpg,train2022_000000001166,head,0,False,box_center,0,0.84765625,0.8877527573529411,
1902,hyena/cropped_images/head/fe44d727-75e4-4452-9428-95a5f3c7ea73/train2022_000000001350_head.jpg,train2022_000000001350,head,0,False,box_center,2,0.81640625,0.5165377176015474,
1903,hyena/cropped_images/head/fe44d727-75e4-4452-9428-95a5f3c7ea73/train2022_000000001591_head.jpg,train2022_000000001591,head,0,True,box_center,2,0.86328125,0.5915819377990431,83fe909be0c5b18f059ac89799481869fc106b75997ea16af1daf3f8fbfc62fd
1904,hyena/cropped_images/head/fe44d727-75e4-4452-9428-95a5f3c7ea73/train2022_000000002009_head.jpg,train2022_000000002009,head,0,True,center,2,0.92578125,0.5933269487697892,5aa25437574201869f7130276f3ee2c4679f58d8415f0e50202b50ccba26f8cb
1905,hyena/cropped_images/head/fe44d727-75e4-4452-9428-95a5f3c7ea73/train2022_000000002203_head.jpg,train2022_000000002203,head,0,True,box_center,0,0.92578125,0.8111678832116789,73f00fbd7de63cdda6bf255cdaf64f380d27e19f493e882ac3eb13ae6966fab7
1906,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000010_head.jpg,train2022_000000000010,head,0,False,box_center,2,0.7578125,0.31739031645046684,
1907,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000053_head.jpg,train2022_000000000053,head,0,True,center,0,0.96484375,0.699989625300434,efa65b64ad86d01f0780e15aeab58aec75543a7af676df9d0d4cc5659c20afc9
1908,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000086_head.jpg,train2022_000000000086,head,0,False,box_center,2,0.77734375,0.7107102865962533,
1909,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000164_head.jpg,train2022_000000000164,head,0,True,center,0,0.89453125,0.4813284507529112,02f6a691fa0ec96b5cb7a9882a7869eb5a6d777de2bea9c566921f12fd1a17aa
1910,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000192_head.jpg,train2022_000000000192,head,0,True,center,0,0.94140625,0.4562973066944823,5960e7e4d9a67f12bf732aa3dc5f1f7d61a8eed4d33c3fac691d89b821acd39e
1911,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000221_head.jpg,train2022_000000000221,head,0,True,box_center,2,0.94140625,0.5801367569925636,ff36ab9540a7503183fbf158bd5e2296ae9c7d3140f415aca64c5bb5419efd5b
1912,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000287_head.jpg,train2022_000000000287,head,0,False,box_center,0,0.73828125,0.7283031966243994,
1913,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000334_head.jpg,train2022_000000000334,head,0,True,center,0,0.93359375,0.5979754034747832,923ab6f8e4cfacca580cfdced2f18c15076af60dd116d9f063f57b3945eeb79a
1914,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000361_head.jpg,train2022_000000000361,head,0,True,center,0,0.92578125,0.7439430315060316,f5ff8621a5e01202c73ed7395171623b0dec932d11a4cfdb4102b0305b550e15
1915,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000366_head.jpg,train2022_000000000366,head,0,True,box_center,2,0.87890625,0.49840564369259494,4dd95cda527df3822924670123cf62acf88cba5717d5403e87d7f26af8809196
1916,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000450_head.jpg,train2022_000000000450,head,0,True,box_center,2,0.8515625,0.4629709593622986,3a9023151c30e4c893f671cb0733e9b99e36a197f79355823856c324569df4a6
1917,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000464_head.jpg,train2022_000000000464,head,0,True,center,0,0.97265625,0.6662082988695892,238e245be30656acac5d67d66d7a5279dab70a2d53abf54a2c054802eef7abe7
1918,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000486_head.jpg,train2022_000000000486,head,0,False,box_center,2,0.8359375,0.7855385566019384,
1919,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000489_head.jpg,train2022_000000000489,head,0,True,center,0,0.98828125,0.6781270841478279,0bb4af0c50ddc242bac14f46239f2231fb4e6da5c7d159ca634177600e5af1ab
1920,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000569_head.jpg,train2022_000000000569,head,0,True,box_center,2,0.90234375,0.540547879735836,c048ff26b1fc516ae6b1cb8dab264659e327437948b1576a28665a4f618d8f86
1921,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000582_head.jpg,train2022_000000000582,head,0,True,box_center,0,0.9453125,0.7206746991441356,9b1a7c0cd70015ed3478df25e43f8e844a1825d980839f34ebd30da971baa3ef
1922,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000605_head.jpg,train2022_000000000605,head,0,True,center,0,0.95703125,0.6928326788693874,56d9d5d9910237b3998546ee2add5bc63c5e1fc36afde24003ceca0988900ee2
1923,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000662_head.jpg,train2022_000000000662,head,0,True,center,0,0.96484375,0.5517543859649123,47b316ba25b7f1e1f0e7440079cdc251573197b69f8ce01867fdcf3827ddf566
1924,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000666_head.jpg,train2022_000000000666,head,0,False,box_center,0,0.6953125,0.6288592947279166,
1925,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000743_head.jpg,train2022_000000000743,head,0,True,box_center,0,0.86328125,0.7683308446406544,010b04bf3e6606eb2cd717db84d07e0fb84bd5f30cfcd39930f21bf8642a9e39
1926,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000748_head.jpg,train2022_000000000748,head,0,True,center,0,0.953125,0.45984526533725617,9ca0b2ce95ca33f960fa79b2fdbd4d78d164031bceca2c06c166541056a9b266
1927,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000830_head.jpg,train2022_000000000830,head,0,True,center,0,0.984375,0.6068001389965518,b885ad7cfebd1fe7e676faded8de916cf4a326b55c7657a72f485c4eddc0ae5e
1928,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000832_head.jpg,train2022_000000000832,head,0,True,box_center,2,0.91015625,0.6942104856469498,34459756573e26e040e8bfb41d96cdc96dc3179d4cd4ab4d591e4ff58773e774
1929,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000881_head.jpg,train2022_000000000881,head,0,True,box_center,2,0.94921875,0.5750083493362278,e7616d2a5a2851973be5425689dbbcb46aab235e20a0f09cc40df9ae22734539
1930,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000000967_head.jpg,train2022_000000000967,head,0,True,box_center,0,0.90625,0.7186932943998331,28f5a2cfc4cb120af82b74efb4c4d84bf53b8ac54c1dcee42bb6158e87388980
1931,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000001094_head.jpg,train2022_000000001094,head,0,True,center,0,0.9609375,0.7072539159586151,c8457a48cb3e24cf8cfd0aa72818b908178deb6c14ca1228ce4de38007ea2dcf
1932,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000001154_head.jpg,train2022_000000001154,head,0,False,box_center,2,0.83984375,0.36545649509803924,
1933,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000001161_head.jpg,train2022_000000001161,head,0,True,center,0,0.984375,0.786742951394258,3c29d28dca7ac8541873ad7683ea5b442dfa0f60bf8ceb1d6ff8579546a0649b
1934,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000001163_head.jpg,train2022_000000001163,head,0,False,box_center,2,0.80078125,0.4260038369627411,
1935,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000001184_head.jpg,train2022_000000001184,head,0,True,center,0,0.9609375,0.6275364353352562,1c82f7e85c957e3b0e15431cdd2047dbe4185699e41a8110da4b079ff26b8a77
1936,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000001226_head.jpg,train2022_000000001226,head,0,True,center,2,0.92578125,0.6405463905463905,618eb52f50cde52b956cafb89fc007e27e34f8c172e3a93b2bfee52228b7171f
1937,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000001318_head.jpg,train2022_000000001318,head,0,True,center,0,0.91796875,0.45588692243106194,49c010a557ffa0c521c899ffaaca9f05dd4a82fa3a6a537a7da346cc701ab84f
1938,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000001439_head.jpg,train2022_000000001439,head,0,True,box_center,0,0.9453125,0.7347041995289952,0103768246b91bf7e7fa2ad61ee6c49804573fda027277b7276b2c1e658d6048
1939,hyena/cropped_images/head/fee1977a-deac-4eb4-a1ba-5a5f669a9817/train2022_000000001443_head.jpg,train2022_000000001443,head,0,True,center,0,0.9609375,0.6583591049663453,9465b81b6b1af9e304058b4e592c7f2ada98565860c4965da41d763a5c2ff75a
